,0
134,十一月二十日（木）〜二十八日（金）…洋画・写真・デザイン・ジュニア絵画※十一月二十五日（火）は休館【後期】十一月三十日（日）〜十二月７日（日）…日本画・南画・書・工芸・ジュニア書写／時間＝午前
135,になりしだい締め切ります。▽問い合わせ先清水交流センター（☎八十七．六六一一、月曜日と祝日の翌日は休館）その他交通事故相談所突然、交通事故に遭うと、賠償請求などについてどうしたらよい
136,水）の十時〜十七時に直接市民温水プールへ。電話も可。応募多数の場合抽選。休館月曜日グラスｄｅポーセラーツ教室【中央公民館】ＴＥＬ４３５‐１１９３かわいいプリントを使いオリジナルのグラスを選びデザインし
137,日）まで休館します。ご不便をおかけしますが、ご理解をお願いします。◆年末年始の休館十二月二十八日（日）〜平成二十一年１月４日（日）の年末年始は休館になり
138,１月１日（元日）午前十一時〜◆湯処よーへり：十二月三十一日（水）休館、１月７日（水）〜３月下旬冬季休業◆まつだい農舞台：十二月二十四日（水）〜１月９日（
139,年末年始の休館十二月二十八日（日）〜平成二十一年１月４日（日）の年末年始は休館になります。◆ブックポストの利用について図書館が休みのとき、または閉館後
140,文具、印ろうなど約四百点も。九月一日まで。月曜（祝日の場合は火曜）休館。一般八百円、学生六百円、小学生四百円。問い合わせは同美術館（０４２８・７７・７０５１）。露芝に蛍
141,●期間４月十九日（土）〜二十七日（日）（二十一日（月）側は休館）●内容■■■■さん（三輪・平成３年に早期退職し、以後創作活動に専念）の十一回目の
142,選んだ大阪市立図書館のおすすめの本を展示します。日程展示中〜２月二十八日（木）休館のおしらせ２月十八日（月）〜二十五日（月）まで、蔵書点検・特別整理のため休館します
143,でくれる人びっくりばこの皆さん※いずれも参加無料。河北コミュニティセンター（市小路百九十二‐３ＴＥＬ４８０‐３６１０）休館：金曜日●絵本読みきかせの会日時８月二十日（水）十四時三十分〜十五時三十分対象
144,託児・手話通訳は５日前までに予約が必要。９月十五日（祝）、二十三日（祝）は休館申筑後労働福祉事務所（☎三十．一〇三四、ＦＡＸ三十．一〇二五、ｃｈｉｋｕｇｏ‐ｌｗｏ＠ｐｒｅｆ．ｆｕｋｕｏｋａ．ｌｇ．ｊｐ）親子みそ作り教室▽十月４日（土）十時三十分〜
145,）【作品展示】十時〜二十一時【ワークショップ】随時こども科学館（寄合町十九）ＴＥＬ４３２‐０００２９月の休館月曜日、十六日（火）、二十三日（火）●プラネタリウム１夏番組「ポケットモンスターダイアモンド＆パールあつまれ！
146,名画劇場（百四十二分）「ハリーポッターとアズカバンの囚人」日時８月二十四日（日）十四時〜休館金曜日、８月三十一日（日）夏休みチャレンジ教室【中央公民館】ＴＥＬ４３５‐１１９３●ペットボトルや木の板
147,た。星の輝きと灼けるような空が印象的だアトリエ美術館ビンサンチ☎０２６３‐８３‐５９８３冬期中は休館だが、４月から土日祝日のみ開館する（ゴールデンウィークおよび８／十〜二十は開館）。営業時間は
148,託児は９月９日（火）から電話か同所窓口で申し込みが必要。月曜・第４木曜は休館広報くるめの点訳版・音訳版のご相談は広報広聴課☎三十．九一一九、ＦＡＸ三十．九七〇二へ職業訓練センター〒８３９‐０８０９東合川
149,申地場産業振興センター（☎四十四．三七〇〇、ＦＡＸ四十三．一〇二〇）石橋美術館夏休みこどもプログラム▽８月三十一日（日）まで。月曜は休館。ただし８月十一日は開館▽石橋美術館▽内容＝ワークシートを使って「雪舟で
150,▽申込開始＝８月二十二日（金）▽申込方法＝電話、同棟窓口、ホームページ。月曜は休館〒８３０‐００７３筑邦市民センター多目的棟大善寺町宮本百六十五の６☎二十七．四二一〇ＦＡＸ二十六．一二四六【リトミック教室】▽９月十一日からの第２．４木曜
151,三十分）※火曜休館（十二月二十三日（祝）は開館、十二月二十四日（水）は休館）。大きなツリーを飾ろう大きなツリーを自分で飾り付けてみませんか。参加者に
152,「体育室」。対象・費用幼児（保護者同伴）〜小学生。無料。出演人形劇団「ばびぶ」。元町図書館から■蔵書一斉点検による休館期間１月二十四日（木）〜２月４日（月）。東区民センターからのお知らせ☎７４２‐５５００
153,☎７５４‐４５００、ＦＡＸ７５４‐４５３３武蔵小杉駅から「市民ミュージアム」下車原則月曜（祝日の場合は翌日）休館◆ギャラリートーク「ムナーリさんってこんな人」８月二十三日（土）十四時〜。企画展示室２。
154,）から二十七日（水）午前十時から午後６時（ただし、二十一日（木）は休館。二十七日は午後４時まで）場所…箕面文化・交流センター部門…絵画、写真、工芸、
155,定員＝十五人・先着順▽申込開始＝８月二十二日（金）▽申込方法＝電話。月曜は休館来年度の新入生のために中学校を公開市教育委員会では、各中学校で学校紹介や来年度の
156,へ。応募多数の場合抽選。※初参加の方に限る。中央コミュニティセンター（三沢町１丁目２ＴＥＬ４０２‐２６７８）休館：月曜日●紙芝居とよみきかせの会日時９月二十七日（土）十時〜十一時対象
157,▽申込開始＝９月９日（火）十時〜▽申込方法＝電話。月曜・第３日曜は休館申同館（☎六十五．一二〇〇、ＦＡＸ六十五．一二一九）がんばれパパさん▽十月５日（日）１９時三十分〜十二時
158,月）から二十五日（水）までの十一時〜二十二時▽申込方法＝電話。月曜は休館申久留米ＡＺＡＬＥＡ（オイリーズカフェ内、☎ＦＡＸ三十三．一四六九）かすりの花飾りバッグ作り▽９月二十七日（土）、二十八日
159,返信はがきでお知らせします。▽問い合わせ先身体障害者福祉センター（☎三十六．四五二一、ファクス三十二．一一四四）その他弘前図書館の休館弘前図書館は、蔵書の点検や図書の配架替え、書架の清掃などのため、
160,◎苗穂・本町地区センター図書室☎７８４‐７８３３期間３月３日（月）〜３月４日（日）ふしこ地区センターから休館のお知らせ☎７８５‐６３２３電気設備改修工事のため、下記の期間は休館（センターの利用、
161,十一日から十五日までの９時〜十七時の間に電話で福祉センター（☎６９‐２３１４／月・火曜日は休館）へ☆一人１曲２コーラスまで天理環境フォーラム二千八―「もったいない」から始めるエコ・アクション―●第十二回ふる里ウォッチング〜
162,大人四百円、中・高校生三百円、小学生以下百円（３歳未満は無料）Ｂ＆Ｇ海洋センター（月曜・祝日は休館）料金高校生以上百円中学生以下五十円六十五歳以上、障害者の方は半額吉海Ｂ＆Ｇ（
163,、同センター窓口。結果は締切後１週間以内に当選者のみはがきで通知。９月十五日（祝）は休館。男女平等推進センター〒８３０‐００３７諏訪野町千八百三十の６、えーるピア久留米内☎三十．七八〇〇ＦＡＸ三十．七八一一【みんな
164,火）は振替休館。応募多数の場合抽選。河西コミュニティセンター（松江北２‐二十‐７ＴＥＬ４８０‐１１７１）休館：金曜日●おはなしだいすき！よっといで日時十月十一日（土）十時三十分〜
165,。長らく映画ファンに愛されてきた名画座で、平成九（千九百九十七）年三月六日に休館となったときには、そのことを惜しむ声がよく聞かれたものだった
166,和歌の浦万葉薪能の会」（木村屋内）ＴＥＬ４４４‐０１５５】河南コミュニティセンター（布施屋四十一ＴＥＬ４７７‐６５２２）休館：金曜日●映画会【ファミリー部門】日時９月十三日（土）十時〜十一時内容「
167,事前に電話で申し込みが必要。８月十八日（月）、９月１日（月）は休館申同ホーム（☎三十四．四九九六、ＦＡＸ三十四．五〇一八）暮らしの悩み・心配ごと無料相談▽９月７日（日）十一時〜十五時
168,から午後４時まで、土曜日は午前十時から正午まで開館。第１・３・５木曜日、第２．４日曜日及び祝日は休館。箕面に関する歴史資料（古文書、明治・大正・昭和時代の文字資料、写真、絵はがき、広報誌などの刊行物）
169,、または区役所保険年金課へ。詳細保険年金課収納係☎（六百八十一）二千四百内線３９４・３９５曙図書館から◆蔵書一斉点検（休館）のお知らせ９月十八日（木）から二十九日（月）までの期間、図書資料の
170,▽申込開始＝８月二十六日（火）▽申込方法＝電話、同棟窓口、ホームページ。月曜は休館〒８３９‐０８６２視聴覚ライブラリー野中町九百七十の１、中央図書館３階☎三十八．七六四九ＦＡＸ三十八．七一八三【ライブラリーシネマ】▽９月７日
171,＝無料いずれも申込開始は開催日の１か月前の十時〜。申込方法は電話。月曜は休館。月曜が祝日の場合はその翌日。申同工房（うきは市、☎ＦＡＸ０９４３・７６・２０７７）歯の
172,）から二十九日（金）までの十時〜▽申込方法＝電話。月曜、第３日曜は休館〒８３０‐０００３青少年科学館東櫛原町千七百十三☎三十七．五五六六ＦＡＸ三十七．三七七〇【恐竜世界で謎を解け・ぼくら恐竜探偵団】▽
173,。十二月二十九日（月）〜１月４日（日）市立図書館は休館です。●年末年始の休館に伴い、十二月十五日（月）〜二十八日（日）は貸し出し期間を３週間に延長。
174,月〜金曜日…午後１時〜８時、土曜日…午前９時〜午後４時（日曜日は休館）※先着順申込方法／本人が勤労青少年ホームへ直接※申込少数のときは、中止になることがあり
175,５割軽減になりました●問い合わせ後期高齢医療課☎（八百六十六）二千五百十三７特別整理のため休館市立図書館と視聴覚ライブラリー中央図書館明徳館、中央図書館明徳館河辺分館、土崎図書館、新屋図書館、雄和図書館、移動図書館イソップ号、視聴覚ライブラリーは、本
176,（日）午前９時〜午後５時※十二日（火）、十八日（月）は休館●ところモリコロパーク愛・地球博記念館●内容愛・地球博の思い出の展示やイベント●入館料
177,とき…十一月十六日（日）まで、午前９時〜午後５時（祝日を除く月曜は休館）❖入場料…次のとおり◎大人＝二百円◎小・中学生、市内在住の七十歳以上の人、
178,金）〜三十日（火）の５日間は、定期清掃および機械調整等のため、臨時休館します。休館月曜日和歌山市民会館センチメンタルシネマ映画「ローマの休日」日時９月十九日（金）１十：三十開演（十：００開場
179,〜二十七日（土）午後３時。就園児・小学生。問同館（立川市泉町千百五十六‐１☎０４２‐５２１‐１１１９）休館：木・第３金曜，十二／二十八〜平成二十一年１／４スポーツスポーツ武蔵野シティウオーク十二月十三日（土）小雨実施。井の頭自然文化園前午前
180,による休館のお知らせ〜３月十六日（日）〜二十二日（土）は蔵書点検のため休館となります。ご迷惑をおかけしますが、ご協力をお願いします。楽しい情報盛りだくさんエル・ネット番組（
181,公民館などの図書室の休館日は、各館にお尋ねください。●１月６日（火）は通常どおり休館です。年末年始も開館（園）している施設など■あぐりの丘（四杖町二千六百七十一‐
182,（日）ふしこ地区センターから休館のお知らせ☎７８５‐６３２３電気設備改修工事のため、下記の期間は休館（センターの利用、図書貸出・閲覧はできません）します。ただし、貸室申し込み受け付けとブックポスト
183,二十九日（金）科学館インフォメーション１月１日（祝）はビッグアイが全館休館となり、展望ロビーも休館になりますのでご注意ください。１／５土〜十四祝郡山市児童作文コンクール優秀作品展開館時間…午前十時〜午後５時（入館
184,日）までに申し込みが必要。８月三十一日（日）、９月十五日（祝）は休館〒８３０‐００３７消費生活センター諏訪野町千八百三十の６、えーるピア久留米内☎三十．七七〇〇ＦＡＸ三十．七七一五【製品事故の現状
185,申込開始＝８月十九日（火）十時〜いずれも申込方法は電話。月曜、第３日曜は休館。申同所（☎六十四．四一三四、ＦＡＸ六十五．一二一九）すくすく赤ちゃん相談（９月分）▽１３日（水）９時
186,。入館は閉館の三十分前まで）休館日：毎週月曜日＊７月二十一日は開館＊７月二十二日は休館一般：八百（六百四十）円／学生：七百（五百四十）円／中高生・六十五歳以上：
187,（土）〜９日（日）午前十時〜午後７時（十一月３日（月）は休館）シンポジウム：９日（日）午後３時〜散策ガイドツアー：２日（日）、８日（土
188,必要ＡＢＣＤ申込方法は電話、ファクス、電子メール、電子申請、同センター窓口。８月三十一日（日）は休館。ｄａｎｊｏ‐ｃ＠ｃｉｔｙ．ｋｕｒｕｍｅ．ｆｕｋｕｏｋａ．ｊｐ）☎８３９‐０８２４耳納市民センター多目的棟善導寺町飯田二百二の１☎四十七．〇九九五ＦＡＸ四十七．〇九九四【認知症の理解・予防法に関する
189,から二十四日（日）まで。申込方法は受講料と印かんを添えて同センター事務所へ。火曜は休館。☎８３９‐０８０９職業訓練センター東合川５の９の十☎四十四．五二〇一ＦＡＸ四十三．二九六四【福祉住環境コーディネーター２級対策】▽
190,で受け付け。当選者のみはがきで通知。８月十日（日）、二十四日（日）は休館☎８３９‐０８３６ふれあい農業公園草野町吉木三十三☎四十七．六〇六五ＦＡＸ四十七．六〇六八【市民農園の利用料を変更】十月１日から
191,＝二百六十人・当日先着順。託児、手話通訳は８月十二日（火）までに予約が必要。土曜は休館申ピアくるめ（☎三十六．五三二一、ＦＡＸ三十六．五三二二）新体操無料体験会【１１日コース】８月十九日（火）、二十二日
192,、お問い合わせください。ふしこ地区センターから休館のお知らせ☎７８５‐６３２３電気設備改修工事のため、下記の期間は休館（センターの利用、図書貸出・閲覧はできません）します。貸室申込受付とブックポストへの図書返却業務
193,参加料＝お茶菓子代三百円▽内容＝お茶会、天文観測、バンド演奏▽申し込み不要月曜は休館。〒８３０‐０２０３城島働く女性の家城島町浜二百九十三☎六十二．六二二六ＦＡＸ六十二．六六八八【さかな料理基礎講座】▽９月
194,０１２３吉祥寺・はらっぱ子育てについての相談はいつでもスタッフへ。申・問電話または直接各０１２３へ。休館…吉祥寺：日・月曜，はらっぱ：金・土曜事業名平成二十一年１月の日程・対象・内容予約食事相談
195,４西５）。開館は午前十時―午後９時（土日曜・祝日は午後５時まで）。休館は月曜と十二月二十九日―１月３日。問い合わせは同センター☎二百六十一．四四四〇へ。☆福祉教育推進セミナー参加者募集＝道ボランティアセンター
196,までの作品を展示。入場料三百円（中学生二百円、小学生百五十円）。８／十四〜十六は休館。●８／三十（土）まで…鎌倉彫資料館９：三十〜十七：００（最終日は十五：００まで）
197,、祝日は十八：００まで）休館日／月曜（祝日の場合は開館し、直後の平日に休館）、年末年始問灘図書館☎８５４‐５５６０ＦＡＸ８５１‐４０４１４．５月の保健福祉部行事予定＊午前十時時点で気象警報（大雨・洪水・暴風・暴風雪）
198,ネイチャーセンター対象小学生以上（３年生以下は保護者同伴）参加費無料詳しくは【ネイチャーセンターＴＥＬ四百七十八．三七〇七（休館火曜日）】桂枝曾丸のわかやま芸品館〜其の九〜日時十一月３日（月・祝）十四時開演予定場所
199,〜午後５時※月曜日（休日の場合翌日）および年末年始（十二月二十九日〜１月３日）休館。内容／石に描かれたさぬきのまつり風景の展示観覧料／百円（中学生以下および六十五歳以上
200,＝８月十五日（金）▽申込方法＝電話、同プール窓口。８月十八日（月）は休館申同プール（☎二十一．二〇四〇、ＦＡＸ二十一．一一四〇）保健三潴総合福祉センター・ゆうゆうの催し【ベビーマッサージ講習会】▽８月二十一日（木
201,受講料＝千円▽定員＝四十人・先着順▽申込開始＝９月８日（月）。水曜は休館申同所（☎三十八．〇二〇五、ＦＡＸ三十八．〇二〇六）久留米大学病院緩和ケアセンター記念講演▽９月二十日（土）十五時〜十六時三十分
202,十二月二十八日（日）午前９時〜午後５時※月曜日（休日の場合は翌日）休館。入館は閉館三十分前まで。入館料／三百円、高校・大学生二百円、小・中学生百円お問い合わせ／
203,営業９：００〜十八：００（土休日），９：三十〜十七：００（平日）閑散期の水曜木曜は休館２今の金融機関が、見失なったもの「昔の銀行は、違いました
204,十二日午前９時〜午後５時（５日は正午から十二日は午後４時まで）※十一日は休館です。場所中央公民館大ホール問平和・人権・教育と文化を考える会（■■）☎■■■■■■■■
205,講座名をはがき、ファクス、同公園窓口で受け付け。当選者のみはがきで通知。月曜日は休館。月曜日が祝日の場合はその翌日。北野働く女性の家〒８３０‐１１９２北野町中三千二百九十八の
206,入館料がかかります。問科学館（中央区中央４）☎３０８‐０５１１ＦＡＸ３０８‐０５２０。３月二十四日（月）休館。郷土博物館収蔵展３月十一日（火）〜５月十八日（日）９：００〜十七：００。第四十三．四七期本因坊戦使用桐蓋付碁盤
207,５月十四日（水）は、施設点検日のため、二十八日（水）は、図書整理日のため休館になります。詳細曙図書館（曙２条１丁目）☎（六百八十五）四千九百四十六新発寒地区センターから◆
208,（日）○休館日毎週月曜日、１月十四日、２月十一日の祝日は開館、各翌日は休館○開館時間午前９時〜午後４時三十分【講演会「この世とあの世〜先祖の話再考」
209,５月６日〈休〉は開館、４月三十日〈火〉、５月７日〈火〉は休館）●入館料／大人千三百円、高校・大学生九百円、小・中学生五百円●問い合わせ先／兵庫県立美術館☎０７８‐２６２‐０９０１三代歌川広重「
210,蔵書点検を行うため図書館と図書館分館を休館します。５月二十六日（月）は、通常どおりの休館となります。なお、期間中の図書の返却には、ブックポストをご利用ください。新着図書紹介
211,辺文化会議会員は無料）☆申込みは不要です。◆問い合わせ文化センター（☎６３‐５７７９／月曜・祝日は休館）へ夏のエコスタイル・キャンペーン本市では、オフィスの適正冷房などで省エネルギーを推進し、地球温暖化
212,（大・小）、タオル申込方法電話で十月十五日（水）までに、発明館へ。休館月曜日（月曜日と祝日が重なる場合はその翌日）西庄ふれあいの郷ハーブの苗プレゼント
213,１月十四日、２月十一日（祝）は開館、１月十五日、２月十二日（火）は休館。関連催事開館二十周年記念「中学校美術・収蔵作品展」（中学校美術作品展会場内）【新収蔵作品展Ｐｒｅｓｅｎｔｆｏｒｙｏｕ‐わたし
214,まで「和歌山城」「南方熊楠」期間８月５日（火）〜十月５日（日）休館月曜日少年自然の家（加太千九百七の２）ＴＥＬ４５９‐２１０７●第十五回どこでもドアクラブ日時
215,）午後２時〜講師■■■■氏石川子ども文庫連絡会のおはなし会２月二十三日（土）午後１時三十分〜■休館のお知らせ蔵書点検のため、下記の日程で休館します。市立図書館２月９日（土）
216,５日）４月１日（火）以降の休館日年末年始（十二月三十日〜１月５日）のみ休館※のぞみコミセン内出張所は土・日曜日、祝日、年末年始（十二月三十一日〜１月５日）が休みです※他
217,は男女平等推進センター、各総合支所地域振興課、各市民センター、市のホームページなどに準備。８月三十一日（日）は休館申男女平等推進センター（☎三十．七八〇〇、ＦＡＸ三十．七八一一）私立保育園就職希望者登録受付▽職種＝１保育士２調理員３非常勤保育士４非常勤調理員
218,千年交流センター（原ヶ平５丁目）▽問い合わせ先千年交流センター（☎八十七．五五一九、月曜日と祝日の翌日は休館）※定員になりしだい締め切ります。東北女子大学夏期公開講座▽とき７月二十六日（土）▽ところ
219,▽申込開始＝８月８日（金）▽申込方法＝電話、ホームページ、同棟窓口。月曜は休館☎８３９‐０８６２視聴覚ライブラリー野中町九百七十の１、中央図書館３階☎三十八．七六四九ＦＡＸ三十八．七一八三【ライブラリーシネマ】▽８月十七日
220,）の午前十時〜午後８時に電話または直接ご来館ください。ただし、十四日（月）は休館となっています。抽選定員を超える場合は、７月十七日（木）午後３時
221,無料）☆申込みは不要です。◆問い合わせ文化センター（☎６３‐５７７９／月曜日と祝日は休館）へ夏の文化財展「発掘の現場から」本市別所町周辺で出土した縄文土器や埴輪を
222,（火）十二時まで※期間中は９時十分〜十六時四十五分。二十七日（月）は休館。場所市民会館１階展示室詳しくは【学校教育課ＴＥＬ四百三十五．一一三九】少年自然の家（加太千九百七の２）
223,持参で。※申込多数の場合、抽選。河西コミュニティセンター（松江北２‐二十‐７ＴＥＬ４８０‐１１７１）休館：金曜日●おはなしだいすきよっといでの会日時８月９日（土）十時三十分〜
224,（木）まで午前９時〜午後４時（最終日は正午まで）※月曜日は休館（休日の場合は翌日）■ところ曽我・平澤記念館（南区味方旧笹川家住宅隣）■観覧料
225,テルテル坊主恐るべし！）相模湖インターで中央道をおり、とりあえず健康センターへ♪いつものセンターが休館のため、○−○−○さん行きつけのセンターへお邪魔した（ニヤニヤ）二千八年十月１日（水）富士山に
226,含む）◆申込み・問い合わせ８月１日〜二十一日までに長柄運動公園内市民体育課（☎６７‐１２９１／水曜日は休館）へ親子教室たけのこ教室幼稚園入園を控え、友達と上手く遊べるかな？朝ちゃんと起きれる
227,‐２☎７５４‐４５００、ＦＡＸ７５４‐４５３３武蔵小杉駅からバス「市民ミュージアム」下車原則月曜（祝日の場合は翌日）休館◆「少女マンガパワー！―つよく・やさしく・うつくしく」会期：２月十六日〜３月三十日９時半〜
228,は午後四時半まで）。九月十六日、二十二日、二十九日、十月六日、十四日、二十日は休館。観覧料は一、二百円。ホームページはｈｔｔｐ：／／ｗｗｗ．ｃｉｔｙ．ｏｓａｋａ．ｊｐ／ｍｕｓｅｕｍ‐ａｒｔ／この後、福島県立美術館（十一月三日〜十二月
229,村図書館（世代間交流施設）がリニューアルオープンしました３月から工事を開始し、６月からは長期の休館でご迷惑をおかけしましたが、このたび工事が終了しリニューアルオープンしました。新しい図書館は
230,）「ドルフィンブルーフジ、もういちど宙へ」日時十月二十六日（日）十四時〜休館金曜日、祝日第二十九回和歌山市公立ようちえん展テーマ「夢ひろがる子どもの世界」日時十月二十四日（金）
231,９月十日（水）は、施設点検日のため、８月二十七日（水）は図書整理日のため休館になります。詳細曙図書館（曙２条１丁目）☎（六百八十五）四千九百四十六手稲コミュニティセンターから◆
232,（日）〜２月十七日（日）午前９時〜午後４時三十分※毎週水曜日は休館■展示保育園臼井・白根・新飯田・にししろね・月潟の各保育園■入場料無料■ところ・問い合わせしろ
233,５時以降１階（ロビーおよびホールトイレを除く）、２階以上２総合体育館午後６時以降全館（休館）３東郷小学校、東郷中学校開放施設および駐車場午後５時以降４いこまい館午後５時以降運動浴室および２階以上各地の
234,郵送は十二日（火）（消印有効）まで。申込書は同振興会などに準備。月曜は休館申同振興会（☎三十一．八七一〇、ＦＡＸ三十九．七八三七）おさそい原爆写真展▽８月６日（水）から９日（土
235,は水〜月曜日が十二時から十七時まで、日曜日は十時から十七時までで、火曜日が休館です。たっぷりとスイス腕時計の世界を肌で感じてみたいのならば、ジュー渓谷（
